ID,School,RouteNumber,SafePassage
610226,HERNANDEZ/ SANDOVAL/ SOLORIO HS,122,"<MultiGeometry><LineString><coordinates>-87.712886,41.788839,0.0 -87.71262,41.788842,0.0 -87.712417,41.788845,0.0 -87.71226,41.788847,0.0 -87.712104,41.788849,0.0 -87.711908,41.788852,0.0 -87.711775,41.788854,0.0 -87.711595,41.788856,0.0 -87.711384,41.788859,0.0 -87.711196,41.788862,0.0 -87.711009,41.788864,0.0 -87.710785,41.788868,0.0</coordinates></LineString><LineString><coordinates>-87.710758,41.787957,0.0 -87.710762,41.78809,0.0 -87.710765,41.788195,0.0 -87.710769,41.788313,0.0 -87.710772,41.78841,0.0 -87.710772,41.78843,0.0 -87.710776,41.788559,0.0 -87.710781,41.788703,0.0 -87.710785,41.788868,0.0</coordinates></LineString><LineString><coordinates>-87.712844,41.789741,0.0 -87.712479,41.789747,0.0 -87.712283,41.78975,0.0 -87.712055,41.789754,0.0 -87.711884,41.789757,0.0 -87.711657,41.789761,0.0 -87.711446,41.789765,0.0 -87.711196,41.789769,0.0 -87.710944,41.789773,0.0 -87.71081,41.789776,0.0</coordinates></LineString><LineString><coordinates>-87.710785,41.788868,0.0 -87.710788,41.788979,0.0 -87.710793,41.789149,0.0 -87.710798,41.789313,0.0 -87.710798,41.78932,0.0 -87.710802,41.789453,0.0 -87.710808,41.78967,0.0 -87.71081,41.789776,0.0</coordinates></LineString><LineString><coordinates>-87.709583,41.789796,0.0 -87.709774,41.789792,0.0 -87.709923,41.78979,0.0 -87.710111,41.789787,0.0 -87.710203,41.789786,0.0 -87.710252,41.789785,0.0 -87.710431,41.789782,0.0 -87.710565,41.78978,0.0 -87.71081,41.789776,0.0</coordinates></LineString><LineString><coordinates>-87.71081,41.789776,0.0 -87.710812,41.789862,0.0 -87.710816,41.789995,0.0 -87.710819,41.7901,0.0 -87.710822,41.790223,0.0 -87.710826,41.790358,0.0 -87.710831,41.790522,0.0 -87.710835,41.790692,0.0 -87.71084,41.790856,0.0 -87.710844,41.791003,0.0 -87.710852,41.79126,0.0 -87.710856,41.791418,0.0 -87.710862,41.791593,0.0</coordinates></LineString><LineString><coordinates>-87.707189,41.791653,0.0 -87.707356,41.79165,0.0 -87.707512,41.791648,0.0 -87.707716,41.791644,0.0 -87.707805,41.791643,0.0 -87.707887,41.791642,0.0 -87.708067,41.791639,0.0 -87.708193,41.791637,0.0 -87.708413,41.791633,0.0 -87.70863,41.791629,0.0 -87.70874,41.791627,0.0 -87.708896,41.791624,0.0 -87.709033,41.791622,0.0 -87.709076,41.791622,0.0 -87.709326,41.791618,0.0 -87.709495,41.791615,0.0 -87.709637,41.791614,0.0 -87.70985,41.791612,0.0 -87.710022,41.791609,0.0 -87.710201,41.791606,0.0 -87.710257,41.791605,0.0 -87.710397,41.791602,0.0 -87.710515,41.7916,0.0 -87.710862,41.791593,0.0</coordinates></LineString><LineString><coordinates>-87.710907,41.793413,0.0 -87.711036,41.793411,0.0 -87.711295,41.793406,0.0 -87.711418,41.793404,0.0 -87.71185,41.793396,0.0 -87.712033,41.793392,0.0 -87.71226,41.793389,0.0 -87.712438,41.793386,0.0 -87.712999,41.793378,0.0 -87.713118,41.793376,0.0 -87.713269,41.793373,0.0 -87.713317,41.793372,0.0 -87.713362,41.793371,0.0 -87.713385,41.79337,0.0 -87.713404,41.79337,0.0 -87.71359,41.793365,0.0 -87.71375,41.793361,0.0 -87.714019,41.793356,0.0 -87.714257,41.793351,0.0 -87.714586,41.793344,0.0 -87.714719,41.793342,0.0 -87.71501,41.793336,0.0 -87.715201,41.793332,0.0 -87.715247,41.793331,0.0 -87.715579,41.793325,0.0 -87.715816,41.793321,0.0</coordinates></LineString><LineString><coordinates>-87.710862,41.791593,0.0 -87.710863,41.791629,0.0 -87.710866,41.791746,0.0 -87.710872,41.791963,0.0 -87.710876,41.792104,0.0 -87.71088,41.792249,0.0 -87.71088,41.792255,0.0 -87.710883,41.792361,0.0 -87.710884,41.792375,0.0 -87.710888,41.792535,0.0 -87.710895,41.792766,0.0 -87.710898,41.792903,0.0 -87.7109,41.792953,0.0 -87.710903,41.79307,0.0 -87.710906,41.793196,0.0 -87.710907,41.793413,0.0</coordinates></LineString><LineString><coordinates>-87.708463,41.793449,0.0 -87.708585,41.793446,0.0 -87.708848,41.793442,0.0 -87.709054,41.793439,0.0 -87.709353,41.793436,0.0 -87.709538,41.793434,0.0 -87.709689,41.793431,0.0 -87.709876,41.793427,0.0 -87.71015,41.793424,0.0 -87.710371,41.793421,0.0 -87.710642,41.793417,0.0 -87.710907,41.793413,0.0</coordinates></LineString><LineString><coordinates>-87.710907,41.793413,0.0 -87.710909,41.793772,0.0 -87.71091,41.793867,0.0 -87.71091,41.793893,0.0 -87.710914,41.794055,0.0 -87.710919,41.794198,0.0 -87.710927,41.794325,0.0 -87.710934,41.79443,0.0 -87.710937,41.7946,0.0 -87.710939,41.794721,0.0 -87.71094,41.794778,0.0 -87.710941,41.794836,0.0 -87.710944,41.794994,0.0 -87.710947,41.795074,0.0 -87.710956,41.795239,0.0 -87.710962,41.795356,0.0 -87.710968,41.795507,0.0 -87.710973,41.795661,0.0 -87.710974,41.795693,0.0 -87.710983,41.796066,0.0 -87.710986,41.796153,0.0</coordinates></LineString></MultiGeometry>"
610012,JENNER,123,"<MultiGeometry><LineString><coordinates>-87.641099,41.900456,0.0 -87.641103,41.900581,0.0 -87.6411,41.900622,0.0 -87.641106,41.900743,0.0 -87.641111,41.900846,0.0 -87.641119,41.900976,0.0 -87.641123,41.901129,0.0 -87.641129,41.901226,0.0 -87.641136,41.901389,0.0 -87.641138,41.901437,0.0 -87.641142,41.901466,0.0 -87.641152,41.901506,0.0 -87.641149,41.901526,0.0</coordinates></LineString><LineString><coordinates>-87.641149,41.901526,0.0 -87.640996,41.901488,0.0 -87.640608,41.901495,0.0 -87.640239,41.901507,0.0 -87.640164,41.90151,0.0 -87.640085,41.901527,0.0</coordinates></LineString><LineString><coordinates>-87.641198,41.902706,0.0 -87.641199,41.902704,0.0 -87.641215,41.902697,0.0 -87.64123,41.902693,0.0 -87.641243,41.902691,0.0 -87.641356,41.902687,0.0 -87.641566,41.902683,0.0 -87.641758,41.902679,0.0 -87.641821,41.902678,0.0 -87.641919,41.902677,0.0 -87.642163,41.902685,0.0</coordinates></LineString><LineString><coordinates>-87.641149,41.901526,0.0 -87.641198,41.902706,0.0</coordinates></LineString><LineString><coordinates>-87.640124,41.902713,0.0 -87.641198,41.902706,0.0</coordinates></LineString><LineString><coordinates>-87.641198,41.902706,0.0 -87.641192,41.902714,0.0 -87.641187,41.902728,0.0 -87.641187,41.902786,0.0 -87.641191,41.902893,0.0 -87.641197,41.903038,0.0 -87.641207,41.903277,0.0 -87.641215,41.90362,0.0 -87.641177,41.903756,0.0 -87.640992,41.903759,0.0 -87.640623,41.903764,0.0 -87.640268,41.90377,0.0 -87.640177,41.903771,0.0 -87.639648,41.90378,0.0</coordinates></LineString></MultiGeometry>"
610037,LIBBY,124,"<MultiGeometry><LineString><coordinates>-87.659784,41.795925,0.0 -87.660256,41.795921,0.0 -87.660391,41.79592,0.0 -87.660504,41.795918,0.0 -87.660819,41.795914,0.0 -87.660998,41.795912,0.0</coordinates></LineString><LineString><coordinates>-87.661043,41.797733,0.0 -87.661171,41.797731,0.0 -87.661288,41.79773,0.0 -87.661342,41.797729,0.0 -87.661516,41.797727,0.0 -87.661642,41.797725,0.0 -87.661684,41.797724,0.0 -87.661871,41.797721,0.0 -87.66202,41.797719,0.0 -87.662123,41.797718,0.0 -87.662253,41.797716,0.0 -87.662247,41.797368,0.0 -87.662245,41.797223,0.0 -87.662242,41.797084,0.0 -87.662237,41.7969,0.0 -87.662233,41.796755,0.0 -87.662228,41.796566,0.0 -87.662223,41.796368,0.0 -87.662217,41.796175,0.0 -87.662213,41.796016,0.0 -87.66221,41.795894,0.0 -87.66209,41.795896,0.0 -87.661864,41.795899,0.0 -87.661619,41.795903,0.0 -87.661605,41.795903,0.0 -87.661374,41.795906,0.0 -87.661307,41.795907,0.0 -87.661219,41.795909,0.0 -87.660998,41.795912,0.0</coordinates></LineString><LineString><coordinates>-87.659735,41.794108,0.0 -87.659738,41.794243,0.0 -87.659744,41.794417,0.0 -87.659751,41.794639,0.0 -87.659751,41.794648,0.0 -87.65976,41.794967,0.0 -87.659769,41.795297,0.0 -87.659775,41.795566,0.0 -87.659783,41.795829,0.0 -87.659784,41.795925,0.0</coordinates></LineString><LineString><coordinates>-87.660998,41.795912,0.0 -87.661001,41.796025,0.0 -87.661004,41.796165,0.0 -87.661009,41.796367,0.0 -87.661014,41.796546,0.0 -87.66102,41.796788,0.0 -87.661026,41.797001,0.0 -87.661031,41.797209,0.0 -87.661036,41.797399,0.0 -87.66104,41.797623,0.0 -87.661043,41.797733,0.0</coordinates></LineString><LineString><coordinates>-87.65983,41.797749,0.0 -87.65994,41.797747,0.0 -87.66016,41.797744,0.0 -87.660387,41.797741,0.0 -87.660439,41.797741,0.0 -87.660582,41.797739,0.0 -87.66077,41.797736,0.0 -87.660884,41.797735,0.0 -87.661043,41.797733,0.0</coordinates></LineString><LineString><coordinates>-87.65983,41.797749,0.0 -87.659832,41.797844,0.0 -87.659837,41.798012,0.0 -87.659845,41.798293,0.0 -87.659852,41.798527,0.0 -87.65986,41.798825,0.0 -87.65986,41.798828,0.0 -87.659863,41.798936,0.0 -87.65987,41.799197,0.0 -87.659873,41.799325,0.0 -87.659877,41.799571,0.0 -87.660138,41.799568,0.0 -87.660445,41.799563,0.0 -87.660483,41.799563,0.0 -87.660691,41.799559,0.0 -87.660939,41.799554,0.0 -87.661093,41.799552,0.0 -87.661089,41.7994,0.0 -87.661085,41.799243,0.0 -87.661079,41.799026,0.0 -87.661074,41.798835,0.0 -87.661069,41.798686,0.0 -87.661067,41.79862,0.0 -87.66106,41.798351,0.0 -87.661055,41.798144,0.0 -87.66105,41.797982,0.0 -87.661046,41.797841,0.0 -87.661043,41.797733,0.0</coordinates></LineString><LineString><coordinates>-87.659784,41.795925,0.0 -87.659787,41.796099,0.0 -87.659793,41.796345,0.0 -87.6598,41.796586,0.0 -87.659806,41.796833,0.0 -87.659811,41.797048,0.0 -87.659816,41.797227,0.0 -87.659822,41.797446,0.0 -87.659827,41.797648,0.0 -87.65983,41.797749,0.0</coordinates></LineString></MultiGeometry>"
610391,LINDBLOM HS,125,"<MultiGeometry><LineString><coordinates>-87.674007,41.78299,0.0 -87.674003,41.782874,0.0 -87.673984,41.782171,0.0 -87.673982,41.782102,0.0 -87.673958,41.781276,0.0 -87.673956,41.781171,0.0 -87.67379,41.781171,0.0 -87.673348,41.781177,0.0 -87.672859,41.781184,0.0 -87.672746,41.781186,0.0</coordinates></LineString><LineString><coordinates>-87.674056,41.784814,0.0 -87.674054,41.784713,0.0 -87.674032,41.783902,0.0 -87.674012,41.783143,0.0 -87.674007,41.78299,0.0</coordinates></LineString><LineString><coordinates>-87.674007,41.78299,0.0 -87.673415,41.782998,0.0 -87.6734,41.782998,0.0 -87.672938,41.783004,0.0 -87.672795,41.783007,0.0</coordinates></LineString><LineString><coordinates>-87.672746,41.781186,0.0 -87.672749,41.781295,0.0 -87.672774,41.782203,0.0 -87.672794,41.782931,0.0 -87.672795,41.783007,0.0</coordinates></LineString><LineString><coordinates>-87.672795,41.783007,0.0 -87.672648,41.78301,0.0 -87.672191,41.783014,0.0 -87.672189,41.783015,0.0 -87.671729,41.783019,0.0 -87.671584,41.783021,0.0</coordinates></LineString><LineString><coordinates>-87.672746,41.781186,0.0 -87.672606,41.781188,0.0 -87.672141,41.781193,0.0 -87.671715,41.781198,0.0 -87.671533,41.781202,0.0 -87.671536,41.781299,0.0 -87.671555,41.78196,0.0 -87.671583,41.782933,0.0 -87.671584,41.783021,0.0</coordinates></LineString><LineString><coordinates>-87.672844,41.784828,0.0 -87.672972,41.784826,0.0 -87.67345,41.784821,0.0 -87.674056,41.784814,0.0</coordinates></LineString><LineString><coordinates>-87.672894,41.78665,0.0 -87.672896,41.78665,0.0 -87.673289,41.786647,0.0 -87.673514,41.786644,0.0 -87.673759,41.786638,0.0 -87.674106,41.786635,0.0 -87.674101,41.7865,0.0 -87.674096,41.786324,0.0 -87.674093,41.786196,0.0 -87.674091,41.786136,0.0 -87.674084,41.785895,0.0 -87.674078,41.785642,0.0 -87.674072,41.785436,0.0 -87.674066,41.785189,0.0 -87.674059,41.784933,0.0 -87.674056,41.784814,0.0</coordinates></LineString><LineString><coordinates>-87.672795,41.783007,0.0 -87.672797,41.783121,0.0 -87.672815,41.783794,0.0 -87.672842,41.784742,0.0 -87.672844,41.784828,0.0</coordinates></LineString><LineString><coordinates>-87.67163,41.784845,0.0 -87.671796,41.784845,0.0 -87.672237,41.784837,0.0 -87.672696,41.78483,0.0 -87.672844,41.784828,0.0</coordinates></LineString><LineString><coordinates>-87.671584,41.783021,0.0 -87.671586,41.783172,0.0 -87.671609,41.783934,0.0 -87.671628,41.784748,0.0 -87.67163,41.784845,0.0</coordinates></LineString><LineString><coordinates>-87.672844,41.784828,0.0 -87.672846,41.784926,0.0 -87.672854,41.785182,0.0 -87.672854,41.785212,0.0 -87.672861,41.785435,0.0 -87.672865,41.7856,0.0 -87.672871,41.785818,0.0 -87.672877,41.78605,0.0 -87.672882,41.786209,0.0 -87.672884,41.786302,0.0 -87.67289,41.786522,0.0 -87.672894,41.78665,0.0</coordinates></LineString><LineString><coordinates>-87.67163,41.784845,0.0 -87.671632,41.784949,0.0 -87.671638,41.785175,0.0 -87.671643,41.785353,0.0 -87.671649,41.785582,0.0 -87.671656,41.785823,0.0 -87.671662,41.786058,0.0 -87.671666,41.786223,0.0 -87.671667,41.786258,0.0 -87.671673,41.786446,0.0 -87.671675,41.786555,0.0 -87.671677,41.786665,0.0 -87.672066,41.786661,0.0 -87.672372,41.786656,0.0 -87.672608,41.786653,0.0 -87.672894,41.78665,0.0</coordinates></LineString></MultiGeometry>"
609744,NORTHSIDE LEARNING HS,126,"<MultiGeometry><LineString><coordinates>-87.718661,41.982948,0.0 -87.719388,41.982937,0.0 -87.719807,41.982932,0.0 -87.720287,41.982926,0.0 -87.720909,41.982918,0.0 -87.721691,41.982907,0.0 -87.722139,41.982901,0.0 -87.722739,41.982894,0.0 -87.722998,41.982891,0.0 -87.723548,41.982885,0.0 -87.723709,41.982882,0.0 -87.723964,41.982879,0.0 -87.724594,41.982871,0.0 -87.724743,41.982869,0.0 -87.725013,41.982866,0.0 -87.725613,41.982858,0.0 -87.726388,41.982847,0.0 -87.726986,41.98284,0.0 -87.727346,41.982835,0.0 -87.727914,41.982834,0.0 -87.728438,41.982839,0.0</coordinates></LineString><LineString><coordinates>-87.723031,41.984258,0.0 -87.72413,41.984245,0.0</coordinates></LineString></MultiGeometry>"
610116,PARKSIDE,127,"<MultiGeometry><LineString><coordinates>-87.583614,41.767911,0.0 -87.583368,41.767913,0.0 -87.583172,41.767915,0.0 -87.582835,41.767919,0.0</coordinates></LineString><LineString><coordinates>-87.582797,41.766253,0.0 -87.582812,41.766933,0.0 -87.582817,41.767155,0.0 -87.582822,41.767366,0.0 -87.582829,41.767666,0.0 -87.582835,41.767919,0.0</coordinates></LineString><LineString><coordinates>-87.583777,41.769732,0.0 -87.584021,41.769729,0.0 -87.584194,41.769727,0.0 -87.584443,41.769724,0.0</coordinates></LineString><LineString><coordinates>-87.582881,41.769742,0.0 -87.583128,41.76974,0.0 -87.583164,41.769739,0.0 -87.583332,41.769737,0.0 -87.583496,41.769735,0.0 -87.58366,41.769733,0.0 -87.583777,41.769732,0.0</coordinates></LineString><LineString><coordinates>-87.583795,41.770716,0.0 -87.583791,41.770504,0.0 -87.583787,41.770304,0.0 -87.583784,41.770099,0.0 -87.58378,41.769885,0.0 -87.583777,41.769732,0.0</coordinates></LineString><LineString><coordinates>-87.582835,41.767919,0.0 -87.58284,41.768138,0.0 -87.582844,41.768325,0.0 -87.58285,41.768543,0.0 -87.582855,41.768755,0.0 -87.582861,41.769007,0.0 -87.582869,41.769324,0.0 -87.582881,41.769742,0.0</coordinates></LineString><LineString><coordinates>-87.58256,41.769746,0.0 -87.582881,41.769742,0.0</coordinates></LineString></MultiGeometry>"
610304,PHOENIX MILITARY ACAD,128,"<LineString><coordinates>-87.686349,41.877558,0.0 -87.686349,41.877799,0.0 -87.686354,41.877953,0.0 -87.686361,41.878201,0.0 -87.686364,41.87834,0.0 -87.686371,41.878597,0.0 -87.686578,41.878601,0.0 -87.686847,41.878595,0.0 -87.687137,41.878567,0.0 -87.687539,41.878526,0.0 -87.687814,41.878498,0.0 -87.687982,41.878479,0.0 -87.688025,41.878474,0.0 -87.688239,41.878455,0.0 -87.688477,41.878442,0.0 -87.688618,41.878438,0.0 -87.688792,41.878437,0.0 -87.688788,41.878238,0.0 -87.688782,41.878052,0.0 -87.68878,41.87798,0.0 -87.688777,41.877885,0.0 -87.688777,41.87776,0.0 -87.688771,41.87753,0.0 -87.688509,41.877533,0.0 -87.688276,41.877536,0.0 -87.688224,41.877536,0.0 -87.687992,41.877539,0.0 -87.687927,41.87754,0.0 -87.687674,41.877543,0.0 -87.687345,41.877547,0.0 -87.686932,41.877551,0.0 -87.686891,41.877552,0.0 -87.686686,41.877554,0.0 -87.686349,41.877558,0.0</coordinates></LineString>"
609941,RANDOLPH,129,"<MultiGeometry><LineString><coordinates>-87.675872,41.761146,0.0 -87.676096,41.761145,0.0 -87.676355,41.761143,0.0 -87.676685,41.761141,0.0 -87.676987,41.761138,0.0 -87.677255,41.761136,0.0 -87.6775,41.761134,0.0 -87.677739,41.761132,0.0 -87.677991,41.76113,0.0</coordinates></LineString><LineString><coordinates>-87.676284,41.759338,0.0 -87.675809,41.759341,0.0 -87.675826,41.759376,0.0 -87.675831,41.759399,0.0 -87.675834,41.759469,0.0 -87.675835,41.759541,0.0 -87.675837,41.75964,0.0 -87.67584,41.759768,0.0 -87.675844,41.7599,0.0 -87.675847,41.760056,0.0 -87.675852,41.760261,0.0 -87.675858,41.760487,0.0 -87.675864,41.760719,0.0 -87.67587,41.761044,0.0 -87.675872,41.761146,0.0</coordinates></LineString><LineString><coordinates>-87.673443,41.761172,0.0 -87.6737,41.761174,0.0 -87.673875,41.761176,0.0 -87.674052,41.761177,0.0 -87.674142,41.761177,0.0 -87.67436,41.761174,0.0 -87.674563,41.761169,0.0 -87.674658,41.761159,0.0 -87.674659,41.761159,0.0 -87.674759,41.76116,0.0 -87.674878,41.761168,0.0 -87.675104,41.761165,0.0 -87.675263,41.761162,0.0 -87.675329,41.761161,0.0 -87.675552,41.761154,0.0 -87.675763,41.761147,0.0 -87.675872,41.761146,0.0</coordinates></LineString></MultiGeometry>"
610183,SPENCER TECH ACAD,130,"<MultiGeometry><LineString><coordinates>-87.750275,41.883075,0.0 -87.7505,41.883073,0.0 -87.752098,41.883053,0.0 -87.752201,41.883052,0.0 -87.752303,41.88305,0.0 -87.752544,41.883047,0.0 -87.752722,41.883044,0.0</coordinates></LineString><LineString><coordinates>-87.750275,41.883075,0.0 -87.750271,41.882949,0.0 -87.750258,41.882583,0.0 -87.750252,41.882418,0.0 -87.750239,41.882067,0.0 -87.750229,41.88176,0.0 -87.75032,41.881758,0.0 -87.751173,41.881748,0.0 -87.751915,41.881739,0.0 -87.752213,41.881735,0.0 -87.752384,41.881733,0.0 -87.752673,41.881729,0.0 -87.752681,41.881907,0.0 -87.752685,41.882029,0.0 -87.752695,41.882312,0.0 -87.752697,41.882384,0.0 -87.752702,41.882517,0.0 -87.752709,41.882709,0.0 -87.752715,41.882889,0.0 -87.752722,41.883044,0.0</coordinates></LineString><LineString><coordinates>-87.750323,41.884393,0.0 -87.750316,41.884202,0.0 -87.750299,41.883779,0.0 -87.750297,41.883736,0.0 -87.750281,41.883262,0.0 -87.750275,41.883075,0.0</coordinates></LineString><LineString><coordinates>-87.752722,41.883044,0.0 -87.752727,41.883171,0.0 -87.752737,41.883415,0.0 -87.752742,41.88357,0.0 -87.752747,41.883702,0.0 -87.75275,41.883774,0.0 -87.752756,41.883967,0.0 -87.752766,41.884237,0.0 -87.75277,41.884362,0.0</coordinates></LineString><LineString><coordinates>-87.750323,41.884393,0.0 -87.750439,41.884393,0.0 -87.751592,41.884377,0.0 -87.752156,41.88437,0.0 -87.75218,41.884369,0.0 -87.752189,41.884369,0.0 -87.752257,41.884368,0.0 -87.752514,41.884365,0.0 -87.75277,41.884362,0.0</coordinates></LineString><LineString><coordinates>-87.749101,41.884409,0.0 -87.74921,41.884408,0.0 -87.749688,41.884402,0.0 -87.749712,41.884402,0.0 -87.750149,41.884395,0.0 -87.750323,41.884393,0.0</coordinates></LineString><LineString><coordinates>-87.75277,41.884362,0.0 -87.752772,41.884432,0.0 -87.752778,41.884596,0.0 -87.752786,41.884802,0.0 -87.752796,41.885019,0.0 -87.752796,41.88502,0.0 -87.752808,41.885313,0.0 -87.752816,41.885521,0.0 -87.752822,41.88568,0.0 -87.752572,41.885683,0.0 -87.752504,41.885684,0.0 -87.752315,41.885687,0.0 -87.752177,41.885688,0.0 -87.75205,41.88569,0.0 -87.751393,41.885697,0.0 -87.750564,41.885706,0.0 -87.750369,41.885704,0.0 -87.750366,41.885557,0.0 -87.750349,41.885134,0.0 -87.750329,41.884553,0.0 -87.750323,41.884393,0.0</coordinates></LineString></MultiGeometry>"
610065,TILL,131,"<LineString><coordinates>-87.608311,41.776743,0.0 -87.608615,41.776737,0.0 -87.609013,41.776731,0.0 -87.609503,41.776721,0.0 -87.609496,41.776392,0.0 -87.609489,41.776082,0.0 -87.60948,41.775727,0.0 -87.609473,41.775429,0.0 -87.609467,41.775177,0.0 -87.609461,41.774905,0.0</coordinates></LineString>"
610394,UPLIFT HS,132,"<MultiGeometry><LineString><coordinates>-87.652405,41.965474,0.0 -87.652922,41.965466,0.0 -87.653636,41.965455,0.0 -87.654173,41.965446,0.0 -87.654679,41.96544,0.0 -87.654793,41.965438,0.0</coordinates></LineString><LineString><coordinates>-87.652387,41.964493,0.0 -87.652389,41.964622,0.0 -87.652398,41.965004,0.0 -87.652405,41.965474,0.0</coordinates></LineString><LineString><coordinates>-87.650025,41.965496,0.0 -87.650186,41.965502,0.0 -87.650335,41.965501,0.0 -87.650907,41.965496,0.0 -87.651219,41.965492,0.0 -87.651588,41.965487,0.0 -87.652132,41.965479,0.0 -87.652405,41.965474,0.0</coordinates></LineString></MultiGeometry>"
610345,WOODSON,133,"<MultiGeometry><LineString><coordinates>-87.61155,41.813104,0.0 -87.611164,41.813111,0.0 -87.610797,41.813117,0.0 -87.610515,41.813121,0.0 -87.610218,41.813126,0.0 -87.609918,41.813131,0.0</coordinates></LineString><LineString><coordinates>-87.608284,41.813157,0.0 -87.60828,41.812954,0.0 -87.608276,41.812795,0.0 -87.608271,41.81262,0.0 -87.608267,41.812474,0.0 -87.608261,41.812235,0.0 -87.60826,41.812177,0.0 -87.608255,41.811976,0.0 -87.608255,41.811965,0.0 -87.608251,41.811795,0.0 -87.608242,41.811338,0.0 -87.608447,41.811335,0.0 -87.608505,41.811334,0.0 -87.608765,41.811332,0.0 -87.608838,41.811331,0.0 -87.609032,41.811328,0.0 -87.609257,41.811324,0.0 -87.609469,41.81132,0.0 -87.609649,41.811317,0.0 -87.609727,41.811316,0.0 -87.609872,41.811314,0.0 -87.609883,41.811741,0.0 -87.609883,41.811763,0.0 -87.609888,41.811935,0.0 -87.609888,41.811949,0.0 -87.609893,41.81211,0.0 -87.609897,41.812246,0.0 -87.609901,41.812422,0.0 -87.609905,41.812591,0.0 -87.609908,41.812691,0.0 -87.609909,41.812749,0.0 -87.609918,41.813131,0.0</coordinates></LineString><LineString><coordinates>-87.609918,41.813131,0.0 -87.609498,41.813138,0.0 -87.609154,41.813144,0.0 -87.609124,41.813145,0.0 -87.609068,41.813146,0.0 -87.608842,41.81315,0.0 -87.608567,41.813152,0.0 -87.608284,41.813157,0.0</coordinates></LineString><LineString><coordinates>-87.608284,41.813157,0.0 -87.607915,41.813162,0.0 -87.607672,41.813165,0.0 -87.607499,41.813168,0.0 -87.607391,41.813169,0.0 -87.607015,41.813175,0.0 -87.606653,41.813181,0.0</coordinates></LineString><LineString><coordinates>-87.608325,41.814975,0.0 -87.608563,41.814972,0.0 -87.608784,41.81497,0.0 -87.60893,41.814968,0.0 -87.609145,41.814964,0.0 -87.609187,41.814963,0.0 -87.609422,41.814958,0.0 -87.609665,41.814954,0.0 -87.609761,41.814952,0.0 -87.609892,41.81495,0.0 -87.610143,41.814947,0.0 -87.610374,41.814943,0.0 -87.610815,41.814936,0.0 -87.610987,41.814933,0.0 -87.611028,41.814932,0.0 -87.611324,41.814928,0.0 -87.611597,41.814922,0.0</coordinates></LineString><LineString><coordinates>-87.608284,41.813157,0.0 -87.608288,41.813341,0.0 -87.608293,41.813528,0.0 -87.608297,41.813716,0.0 -87.608302,41.813896,0.0 -87.608307,41.814122,0.0 -87.608311,41.814321,0.0 -87.608314,41.814508,0.0 -87.608325,41.814975,0.0</coordinates></LineString><LineString><coordinates>-87.607916,41.814982,0.0 -87.608148,41.814977,0.0 -87.608325,41.814975,0.0</coordinates></LineString></MultiGeometry>"
610334,RABY HS,134,"<MultiGeometry><LineString><coordinates>-87.711147,41.885449,0.0 -87.711145,41.885337,0.0 -87.711144,41.885243,0.0 -87.711136,41.885099,0.0 -87.711129,41.884949,0.0 -87.711126,41.884896,0.0 -87.711125,41.884688,0.0 -87.711125,41.884644,0.0 -87.711229,41.884651,0.0 -87.711931,41.88469,0.0 -87.712557,41.884727,0.0 -87.713313,41.884771,0.0 -87.713566,41.884785,0.0 -87.714315,41.884828,0.0 -87.714909,41.884862,0.0 -87.715443,41.884893,0.0 -87.71546,41.884894,0.0 -87.715798,41.884914,0.0 -87.716025,41.884928,0.0 -87.716026,41.884972,0.0 -87.716039,41.885471,0.0 -87.716041,41.885567,0.0 -87.716044,41.885644,0.0 -87.71605,41.885877,0.0 -87.716057,41.886141,0.0 -87.716061,41.886291,0.0</coordinates></LineString><LineString><coordinates>-87.715408,41.886301,0.0 -87.715447,41.8863,0.0 -87.715587,41.886298,0.0 -87.715949,41.886293,0.0 -87.716061,41.886291,0.0</coordinates></LineString><LineString><coordinates>-87.716061,41.886291,0.0 -87.716063,41.886392,0.0 -87.716072,41.886708,0.0 -87.71608,41.886995,0.0 -87.716088,41.887294,0.0 -87.716092,41.887397,0.0 -87.716095,41.887492,0.0 -87.716097,41.88757,0.0 -87.7161,41.887619,0.0 -87.716109,41.88765,0.0 -87.71612,41.88767,0.0 -87.716132,41.88768,0.0 -87.716132,41.88768,0.0 -87.716141,41.887684,0.0 -87.716149,41.887687,0.0 -87.71618,41.887696,0.0 -87.716219,41.887707,0.0 -87.716267,41.887723,0.0 -87.716312,41.887742,0.0 -87.716408,41.887769,0.0 -87.716434,41.887773,0.0 -87.716469,41.887774,0.0 -87.716564,41.887772,0.0 -87.716576,41.887967,0.0 -87.716577,41.888046,0.0 -87.716577,41.888082,0.0 -87.716577,41.888118,0.0 -87.716577,41.888119,0.0 -87.716578,41.888154,0.0 -87.716578,41.88819,0.0 -87.716578,41.88821,0.0 -87.716578,41.888233,0.0 -87.716576,41.888335,0.0 -87.716573,41.888446,0.0 -87.716573,41.888483,0.0 -87.716582,41.888712,0.0 -87.71659,41.888983,0.0 -87.716593,41.889255,0.0 -87.716586,41.889347,0.0 -87.716584,41.889357,0.0 -87.716557,41.889471,0.0 -87.716492,41.889652,0.0 -87.716414,41.889836,0.0 -87.71636,41.889965,0.0</coordinates></LineString></MultiGeometry>"
